ParticipantId,TrialId,Seq,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Level
11,2,44,46778,32402,10204,26770,9586,3764,4064,764,48.77,0
11,2,45,10266,8656,3772,14010,13240,10393,2553,2504,26.55,0
11,2,46,28710,27229,7640,11648,9383,4058,2261,813,28.24,0
11,2,47,4810,17938,3958,1012,9201,2246,1678,667,31.04,0
11,2,48,324683,213143,9905,71357,32767,11397,3135,2615,29.03,0
11,2,49,11566,12731,1989,5214,6746,1374,2120,1067,8.2,0
11,2,50,29153,16063,11700,5184,5845,3375,1543,1305,33.32,0
11,2,51,6624,36810,630,16276,2623,2067,4833,966,26.42,0
11,2,52,7239,68128,2761,7374,7088,2027,3652,1439,45.41,0
11,2,53,56000,14206,4871,13908,10147,2933,2568,647,33.58,0
11,2,54,41578,16762,1933,4686,3500,2801,2855,1229,28.3,0
11,2,55,14284,18324,461,2343,3048,2483,5031,1454,25.26,0
11,2,56,23282,22557,1536,3684,13461,2451,1648,1025,28.87,0
11,2,57,4734,13599,4108,2952,3796,3130,1885,659,25.24,0
11,2,58,22648,12397,15631,7960,6225,2447,3080,1232,28.4,0
11,2,59,26723,130575,6987,8810,10668,5563,6997,1680,31.32,0
11,2,60,108180,15377,4609,2923,8459,5510,3129,1248,34.43,0
11,2,61,18552,26792,2853,1788,3508,2796,3516,1647,28.14,0
11,2,62,14252,141518,8386,10208,5481,6356,2973,1910,30.55,0
11,2,63,21432,42471,4557,13695,4161,2147,789,807,36.9,0
11,2,64,43957,6058,9543,4194,6442,1508,1927,1172,23.27,0
11,2,65,23308,4535,1426,9279,5251,3359,1410,507,28.11,0
11,2,66,21390,5626,9730,12883,5173,3059,1123,876,28.85,0
11,2,67,13725,16958,3672,2937,5803,2851,3430,2285,42.22,0
11,2,68,24127,3719,3512,3719,4575,1300,8153,1173,30.19,0
11,2,69,20367,13255,17644,8629,3270,3028,3081,1124,30.11,0
11,2,70,30596,17751,4262,2470,4437,4789,1489,1663,30.17,0
11,2,71,13873,69201,4148,4383,15066,6631,2110,1577,28.65,0
11,2,72,3048,18803,1680,15493,7990,4018,2811,1204,34.52,0
11,2,73,77442,19716,2873,13884,4620,5878,2903,1687,31.77,0
11,2,74,1230,27871,5852,4017,9056,2576,2390,1006,34.6,0
11,2,75,58850,7341,331,8501,7990,3211,5898,1572,31.46,0
11,2,76,6887,10791,3652,22582,5726,3415,4425,2700,41.23,0
11,2,77,29529,5408,6251,5155,6803,3286,2329,1250,30.96,0
11,2,78,15882,13494,8312,6945,3017,7995,2477,715,45.11,0
11,2,79,36342,7771,3994,5852,5441,2099,1797,761,26.16,0
11,2,80,21163,13366,1948,1656,2693,3005,1804,2117,26.89,0
11,2,81,4227,7694,2352,2397,3558,3781,2425,464,48.04,0
11,2,82,39197,29089,9650,26428,6515,4286,2560,876,48.86,0
11,2,83,31583,8534,645,4407,4008,3531,1148,1011,39.24,0
11,2,84,17235,20280,2338,12398,5331,1817,2304,1363,40.97,0
11,2,85,28149,19597,4592,6463,5814,3588,1549,2053,27.32,0
11,2,86,12107,6333,11375,5450,7647,2950,5421,1095,33.18,0
11,2,87,25609,10837,9844,3749,6181,3008,2047,1739,36.71,0
11,2,88,8371,9783,3000,5663,6275,5038,3060,1254,31.81,0
11,2,89,44735,41547,16741,6245,2177,3378,1581,1238,30.19,0
11,1,1,4875,28509,9462,286,3339,3496,2935,1638,29.71,1
11,1,2,481,12514,822,4226,4045,3412,1405,1297,37.54,1
11,1,3,5959,18879,19194,2326,8153,6688,1423,1124,36.3,1
11,1,4,4469,6098,4687,1912,5612,1536,1142,612,45.04,1
11,1,5,6048,5263,5358,1530,5757,2921,2110,1064,53.36,1
11,1,6,5940,4381,2016,2108,5419,6294,2810,1251,31.58,1
11,1,7,8755,13185,10220,7957,9666,3709,3283,1099,21.85,1
11,1,8,32409,9846,12321,4061,10186,3707,1189,1759,27.83,1
11,1,9,14716,2557,6214,5779,4460,3162,1705,749,37.8,1
11,1,10,8298,18927,17121,1147,8171,4008,1666,789,37.15,1
11,1,11,848,13214,3761,7031,5380,4638,1442,1072,28.26,1
11,1,12,3376,18606,2180,4564,13310,1818,2032,1116,53.75,1
11,1,13,85527,67698,27060,6647,21376,6803,2097,1612,12.88,1
11,1,14,1734,24317,9132,3481,5277,4805,2297,1105,25.42,1
11,1,15,9133,17270,5923,6654,10731,1627,7604,2534,52.97,1
11,1,16,848,13214,3761,7031,5380,4638,1442,1072,28.26,1
11,1,17,8498,5119,4775,1461,2756,775,1137,618,25.99,1
11,1,18,14781,1757,158,1857,9267,4569,1594,687,39.07,1
11,1,19,8754,18808,1364,7310,6896,3499,2733,1417,35.46,1
11,1,20,2993,10077,10577,4252,6314,1509,3055,1529,28.61,1
11,1,21,5486,16456,7422,265,3708,3591,2222,1055,25.67,1
11,1,22,9880,59125,6075,19526,11169,7248,1422,1633,35.25,1
11,1,23,10954,12592,2992,652,6520,1359,2607,875,42.01,1
11,1,24,3720,60073,426,1555,6627,4413,2173,1540,41.03,1
11,1,25,4166,8618,1348,3277,7332,3750,883,1596,22.03,1
11,1,26,9361,34757,3904,4885,8528,3725,4433,1569,26.08,1
11,1,27,1345,2745,13352,3859,20330,4994,3447,1647,17.73,1
11,1,28,1078,10485,20452,5958,4976,5057,6112,1875,12.53,1
11,1,29,27827,15069,9293,5336,7746,3748,1447,1380,26.51,1
11,1,30,84611,61202,5300,3938,3427,2701,4103,1485,55.9,1
11,1,31,14607,31422,9609,5839,14432,3290,1897,1125,18.28,1
11,1,32,4705,14009,1171,3638,6638,3476,3182,1167,31.16,1
11,1,33,17864,8421,2129,3557,4973,4417,1645,1191,39.29,1
11,1,34,13577,4680,1787,9216,7830,5236,4392,1696,13.16,1
11,1,35,2985,6672,7974,7017,9181,5731,2332,970,33.87,1
11,1,36,2650,5454,188,3277,7236,5111,1114,932,39.5,1
11,1,37,9143,35706,3273,5676,1880,2621,1559,1380,36.84,1
11,1,38,13727,9802,5098,8104,5411,4205,1237,2147,65.83,1
11,1,39,2542,32592,3965,1407,8110,4732,1367,1545,44.78,1
11,1,40,12565,19070,1373,11098,5011,4041,3689,1245,36.97,1
11,1,41,62687,44425,15631,8075,21973,15165,8437,3613,66.2,1
11,1,42,14555,33033,11300,5838,13711,5059,2784,1486,15.67,1
11,1,43,19338,7782,3618,3979,8778,3386,2279,1285,25.75,1
11,1,44,5650,9844,2631,3497,13153,3834,3343,737,27.14,1
11,1,45,3707,24732,1360,1670,6034,1655,1440,857,37.29,1
11,1,46,17804,8260,6975,4465,7225,5137,824,2869,36.17,1
11,1,47,12883,1573,4601,1773,4906,4885,1747,1689,32.65,1
11,1,48,7057,64175,7581,11834,3012,2157,4596,1513,25.77,1
11,1,49,4826,1518,3738,11624,6065,5422,3669,852,29.94,1
11,1,50,3533,10414,7013,11148,12636,5563,3147,1289,34.93,1
11,1,51,5042,8699,6109,1821,3609,4717,3832,929,25.82,1
11,1,52,2640,20750,8454,1384,3495,4921,1848,1329,21.65,1
11,1,53,4879,9208,10077,2353,4413,4206,7315,719,55.51,1
11,1,54,10191,12652,13546,8441,4951,8811,3439,376,27.49,1
11,1,55,11709,12627,3447,9834,10433,2609,1860,697,24.57,1
11,1,56,2765,12844,8199,10777,11463,5186,3475,1114,32.35,1
11,1,57,8155,17250,11239,5870,5149,522,629,1363,23.36,1
11,1,58,3055,16906,6029,1621,3191,2829,2496,2670,35.56,1
11,1,59,7713,16628,8000,5170,8775,4558,1179,1584,15.29,1
11,1,60,4690,9070,6684,4287,7624,4996,1932,939,29.04,1
11,1,61,9532,2100,5682,3151,8731,3864,2962,1141,34.08,1
11,1,62,7836,8964,1468,8157,7447,3591,3536,2153,6.11,1
11,1,63,3712,17136,1393,306,6628,3542,1947,1342,39.78,1
11,1,64,2495,1598,12485,2534,16935,5220,2835,1217,13.15,1
11,1,65,5034,9051,12827,7302,4412,2774,2282,1689,24.05,1
11,1,66,2740,10975,2067,3573,5087,7410,793,851,24.79,1
11,1,67,25653,27026,4181,4267,4495,5283,2007,788,20.32,1
11,1,68,1824,6272,2473,1276,9035,6777,2223,1365,32.35,1
11,1,69,14547,21314,4254,3741,4522,2914,4137,834,21.98,1
11,1,70,11506,15841,1920,10460,3950,2278,3301,1365,38.06,1
11,1,71,18061,4454,953,2302,5584,4430,1882,612,41.76,1
11,1,72,3828,3674,2151,8116,10412,6713,2303,933,39.04,1
11,1,73,9462,26535,5968,8428,2802,5834,3848,1616,33.24,1
11,1,74,8376,61530,4046,17245,12141,4517,2195,853,40.1,1
11,1,75,5853,6694,4213,1300,4597,3724,4351,1839,20.96,1
11,2,1,15858,32040,1005,7168,8115,4118,7372,1701,32.23,1
11,2,2,2959,13949,2162,3582,11052,4250,652,874,18.68,1
11,2,3,2235,39838,4368,2280,6331,7023,2453,854,39.92,1
11,2,4,3058,16066,3027,3132,11158,3688,1146,745,21.55,1
11,2,5,7440,24732,5451,5755,7220,7431,1797,913,36.93,1
11,2,6,4469,6098,4687,1912,5612,1536,1142,612,45.04,1
11,2,7,311,20704,8923,3050,15837,5886,2104,1200,20.26,1
11,2,8,4792,19924,3043,6072,8996,5082,4475,594,39.98,1
11,2,9,435,21279,4380,6240,3216,4302,2266,999,27.41,1
11,2,10,20138,2139,5436,2725,5687,6540,2586,2041,30.43,1
11,2,11,2852,23341,3295,2365,11721,2864,2300,920,31.11,1
11,2,12,7499,6335,4553,6573,11634,2320,3685,793,26.16,1
11,2,13,38033,23462,11253,5469,17107,4674,2034,1644,12.85,1
11,2,14,12821,11808,2885,789,2544,2046,1580,1168,14.78,1
11,2,15,5820,31494,7517,711,4172,3474,2950,1085,26.9,1
11,2,16,7068,11505,4658,1257,2024,1478,939,984,24.47,1
11,2,17,2539,26387,13306,1479,5141,4524,3736,905,24.25,1
11,2,18,2740,7267,8862,734,11269,4389,2432,3964,27.46,1
11,2,19,19292,8770,5961,4121,9274,2878,2832,1388,27.72,1
11,2,20,11709,12627,3447,9834,10433,2609,1860,697,24.57,1
11,2,21,13901,5021,858,1909,6121,3766,1158,661,39.16,1
11,2,22,4463,30184,10464,1848,6747,4741,2408,861,22.43,1
11,2,23,13326,33903,5640,7826,2938,5833,2351,1765,37.6,1
11,2,24,7499,6335,4553,6573,11634,2320,3685,793,26.16,1
11,2,25,12366,16699,7840,5968,8056,9784,2316,1052,19.41,1
11,2,26,7282,18136,3750,1083,1885,2122,1838,801,19.39,1
11,2,27,10554,10439,4031,2990,4609,1791,2188,1274,11.48,1
11,2,28,29074,20068,4275,4144,6576,7113,2021,1059,29.07,1
11,2,29,25402,18725,13920,10032,2227,4476,801,604,40.31,1
11,2,30,6839,9548,5421,1561,5601,2087,2104,1251,54.16,1
11,2,31,19756,6551,3494,10362,4366,1804,2642,1153,16.98,1
11,2,32,3273,12545,1666,3785,2643,5573,1842,1142,27.79,1
11,2,33,14555,33033,11300,5838,13711,5059,2784,1486,15.67,1
11,2,34,3096,10352,7977,10991,9934,4222,1793,1128,32.83,1
11,2,35,3145,11897,7510,10257,13371,3341,2491,817,38.81,1
11,2,36,14192,19455,3857,14482,2874,5407,1526,1482,27.16,1
11,2,37,17179,99708,4170,32103,10736,5375,2965,4622,12.15,1
11,2,38,9006,11261,2948,884,4561,1934,2661,1399,47.73,1
11,2,39,2922,20271,2789,7328,12312,6804,3720,661,38.32,1
11,2,40,2653,7368,5630,4688,4060,4326,1769,942,35.64,1
11,2,41,8285,14375,12797,5931,4361,247,785,1909,26.25,1
11,2,42,13941,9231,4012,2313,4358,4525,1671,943,34.46,1
11,2,43,14440,23696,2377,5352,4998,2201,4154,1181,23.39,1
11,2,44,6130,13849,2734,1940,6334,6629,2448,1465,27.21,1
11,2,45,9206,31581,4655,4635,3760,3618,1881,1786,42.84,1
11,2,46,16598,17301,3486,8333,9198,3153,2504,1107,43.31,1
11,2,47,9004,8570,3017,2784,5914,6903,4186,598,24.28,1
11,2,48,9411,11021,4989,3123,4631,3420,2277,512,43.97,1
11,2,49,5255,7888,421,5649,6341,1542,3618,887,36.89,1
11,2,50,4159,5071,2925,1198,5202,1285,1895,862,45.4,1
11,2,51,3316,23880,12619,2188,4563,4107,3204,503,24.38,1
11,2,52,5250,10990,9557,4540,6413,1553,1022,1061,26.48,1
11,2,53,10460,8544,2392,7452,5496,4729,4082,2372,14.45,1
11,2,54,2520,17007,3625,5491,11180,3989,2970,680,37.18,1
11,2,55,8271,25017,4164,5435,6182,5129,4526,1069,20.59,1
11,2,56,12678,11969,2618,5027,10644,7171,1900,1183,42.86,1
11,2,57,2573,13812,766,953,6026,4334,1829,956,44.35,1
11,2,58,9349,12830,6858,4937,7241,1798,5991,2491,55.78,1
11,2,59,3009,8103,7787,2614,4114,3578,8399,732,52.72,1
11,2,60,9556,6539,3059,7100,6011,5288,5208,1426,13.16,1
11,2,61,9532,2100,5682,3151,8731,3864,2962,1141,34.08,1
11,2,62,5446,9686,4612,2667,3999,5155,2935,1467,30.25,1
11,2,63,5963,12253,5659,1458,3988,738,2956,872,25.19,1
11,2,64,60797,46242,13604,7099,21050,17603,9567,3568,65.99,1
11,2,65,4920,2348,10661,3844,10006,2295,2091,1045,23.68,1
11,2,66,7709,9582,8304,1583,13812,2170,2286,1645,21.76,1
11,2,67,4062,13543,7766,2662,2943,2048,2326,2897,37.26,1
11,2,68,13599,7891,1268,4485,10054,5273,1965,853,43.08,1
11,2,69,2744,6774,750,2223,1497,3125,1136,1757,32.08,1
11,2,70,4418,9103,2524,2483,12303,2901,3516,962,28.87,1
11,2,71,2445,5549,2361,2493,8440,5472,2716,1460,35.32,1
11,2,72,20235,14827,18132,2772,9470,3095,1926,1151,14.45,1
11,2,73,1612,5383,221,3892,6934,2920,1174,837,29.53,1
11,2,74,5889,1938,17886,5126,4035,3644,3721,1227,24.86,1
11,2,75,18293,44421,12695,1747,12103,5528,2296,1176,33.89,1
11,1,1,2333,26334,1550,3287,13364,5104,887,1701,44.35,2
11,1,2,4665,16544,3733,4439,2903,5275,3428,2212,29.87,2
11,1,3,12675,10742,11810,2885,7192,2896,2438,1006,7.46,2
11,1,4,21074,36614,14455,6607,5987,3129,2675,882,39.49,2
11,1,5,6994,8704,13874,3923,13456,5582,1870,1663,20.81,2
11,1,6,8902,5512,837,5238,1736,3960,2892,1522,23.78,2
11,1,7,25092,15438,4429,4139,9392,4116,1660,790,15.7,2
11,1,8,25833,24765,14410,6690,5164,3097,4043,927,37.9,2
11,1,9,4701,8196,1397,5934,360,3368,1935,2020,7.46,2
11,1,10,104,10706,4932,1759,10912,5503,5144,959,39.63,2
11,1,11,38649,9367,7101,4510,4376,3710,2905,1574,32.26,2
11,1,12,9692,4887,1095,3303,13123,1901,2587,857,14.6,2
11,1,13,7695,16854,3018,4189,5180,4782,4826,777,23.71,2
11,1,14,29206,4174,11480,6827,14111,2229,1665,1264,32.86,2
11,1,15,5410,9617,494,6110,9006,2944,2739,378,16.76,2
11,1,16,18727,9195,3404,2998,1816,5771,2164,1993,31.57,2
11,1,17,20409,16227,10718,3975,8399,2392,3448,1764,19.89,2
11,1,18,9004,63152,3018,1970,6060,1701,1893,377,27.86,2
11,1,19,52328,64439,19477,22620,14387,7220,4078,1235,33.16,2
11,1,20,3622,23276,2695,5546,6162,5493,1865,1362,31.94,2
11,1,21,4911,19414,583,5384,4091,1035,1601,730,29,2
11,1,22,5649,7587,10492,8099,5951,4993,2293,340,25.94,2
11,1,23,5397,14837,6485,3158,6519,1816,2494,3120,15.23,2
11,1,24,20439,23474,901,3714,6320,2411,1497,1629,14.88,2
11,1,25,14021,3433,25150,775,12008,1879,2974,473,42.34,2
11,1,26,4086,8976,827,10411,7927,2448,1765,1309,39.43,2
11,1,27,2166,17345,2306,3460,20300,3468,2952,1500,15.4,2
11,1,28,29198,13118,4960,1741,5575,3721,1446,1101,28.55,2
11,1,29,3877,27675,1536,5031,6232,1520,1561,1941,39.07,2
11,1,30,10761,12618,2479,3880,2115,2576,2049,1132,79.4,2
11,1,31,9160,16492,7033,1906,2695,3044,3177,2069,27.63,2
11,1,32,6164,5617,7569,1303,1689,4996,4168,1570,30.36,2
11,1,33,28705,79435,1831,1663,9171,4069,1988,1542,36.82,2
11,1,34,768,9158,3054,3877,8525,3911,1484,898,22.07,2
11,1,35,15184,5879,4103,3338,5143,4673,4500,852,29.16,2
11,1,36,52607,84719,29603,12846,9776,2635,1819,1925,50.45,2
11,1,37,5271,8957,878,4218,12306,3586,2199,973,15.63,2
11,1,38,16941,8298,2938,3391,3573,7035,1562,2153,35.81,2
11,1,39,21866,23830,3912,4121,7352,4052,1408,495,22.5,2
11,1,40,13604,3397,171,2815,10320,4762,1801,2430,18.16,2
11,1,41,7900,20982,7016,2667,9075,5496,2791,789,30.45,2
11,1,42,7651,14217,10898,5536,11475,3912,1819,570,11.7,2
11,1,43,13722,4339,8362,9241,8750,1317,3922,946,25.24,2
11,1,44,2736,30447,2000,3397,5534,2310,2080,1410,41.17,2
11,1,45,20116,20369,6342,7972,6035,6146,4073,1109,24.52,2
11,1,46,7593,14209,2378,2238,9323,4810,3562,1009,25.4,2
11,1,47,25833,24765,14410,6690,5164,3097,4043,927,37.9,2
11,1,48,6144,10648,11908,20727,7440,1803,1521,1792,8.92,2
11,1,49,23559,13352,5596,11534,4360,3742,2389,1903,28.22,2
11,1,50,63852,64503,10734,5116,8503,3440,3968,1624,32.11,2
11,1,51,15146,157799,9071,5907,6478,4126,2089,2148,24.41,2
11,1,52,10193,13946,2180,11447,3456,2464,3692,1421,22.94,2
11,1,53,6014,15210,5760,2488,2624,2462,2353,2312,8.16,2
11,1,54,52728,67551,20531,18990,11642,9444,3630,1101,28.8,2
11,1,55,7181,11745,7740,22513,6883,916,1874,1436,8.1,2
11,1,56,9057,22105,468,5150,6348,5108,1588,1948,45.94,2
11,1,57,7642,8917,2193,5947,1314,3905,2147,2072,10.65,2
11,1,58,17803,23877,5080,5004,8329,1520,2287,626,34.09,2
11,1,59,4091,34265,3621,4871,10939,1911,5482,1336,10.06,2
11,1,60,27061,21143,9560,4489,14749,3044,2847,1308,21.01,2
11,1,61,10411,17052,7183,4289,4914,3032,2886,2367,9.95,2
11,1,62,13243,32819,3806,889,684,5868,4891,1219,23.31,2
11,1,63,42202,33099,9475,7990,19084,2072,1621,890,43.66,2
11,1,64,12358,61019,4503,404,5170,2671,1384,507,27.51,2
11,1,65,25226,22717,4309,13098,7733,1897,2762,673,45.48,2
11,1,66,18796,6246,9684,3520,4802,2922,1794,1199,31.62,2
11,1,67,4041,10151,2878,9732,13504,1512,3142,980,10.41,2
11,1,68,2760,6035,1859,3417,893,6562,7529,1027,42.99,2
11,1,69,6722,13723,727,3479,12883,2759,3659,1329,45.37,2
11,1,70,7605,27735,1555,7508,7337,7578,3133,4674,19.9,2
11,1,71,13246,2674,185,4312,4609,4380,3991,1528,36,2
11,1,72,4579,10430,1211,4684,2596,5697,6668,955,42.59,2
11,1,73,5569,7044,520,5503,9782,2167,2889,577,19.15,2
11,1,74,6433,1450,10304,3360,16132,2181,5041,886,14.35,2
11,1,75,17456,13079,8875,4502,17648,6698,5031,754,23.76,2
11,1,76,10181,115580,7025,11327,8366,2969,2406,1115,26.68,2
11,1,77,13620,27559,3984,3832,5448,5272,1964,1891,34.8,2
11,1,78,18395,15458,12660,1953,6343,2386,2136,1506,30.57,2
11,1,79,15008,11834,4108,12057,8494,2920,1698,1984,15.5,2
11,1,80,2161,21457,2675,2358,1520,5344,1817,1494,47,2
11,1,81,13063,18733,3398,1145,6198,4751,2912,1038,33.17,2
11,1,82,6610,4238,2804,496,3602,3846,2290,1585,43.19,2
11,1,83,15265,19208,10056,4822,5306,2619,2363,1102,28.28,2
11,1,84,16803,17552,4135,5992,7639,2105,2699,431,33.92,2
11,1,85,17745,31476,5008,5010,7196,1609,4008,2555,25.25,2
11,1,86,24955,9818,3602,1974,8031,3068,1784,1218,26.21,2
11,1,87,5003,10617,4845,6349,8768,3726,1744,1001,38.21,2
11,1,88,3599,10735,3225,7789,3386,1730,1461,514,25.15,2
11,1,89,17662,15834,9805,4242,4888,2297,885,819,7.08,2
11,1,90,9092,22629,6524,2232,5329,3403,4398,1163,39.7,2
11,1,91,63046,55993,19020,18354,14231,5947,3887,1237,27.18,2
11,1,92,3123,19119,1837,1965,10711,5661,5447,956,25.7,2
11,2,1,7051,8237,981,1215,5393,1649,1713,1516,29.69,2
11,2,2,2477,39385,6510,2771,5073,2001,2397,1065,24.96,2
11,2,3,17932,34349,1233,2692,9861,5358,3005,601,33.85,2
11,2,4,7684,5055,3489,74,6278,3243,2853,1264,43.71,2
11,2,5,102465,37713,6728,9329,9334,5118,2914,748,29.23,2
11,2,6,17196,14485,7034,5376,10517,3622,3180,957,24.18,2
11,2,7,4437,12172,433,11777,5605,3766,2148,921,45.93,2
11,2,8,6399,113496,8394,7456,6449,2506,1336,1412,29.36,2
11,2,9,4117,9363,1848,1814,4150,3516,3887,1897,18.09,2
11,2,10,10572,17252,3181,761,7811,4750,2196,1786,32.42,2
11,2,11,17689,1640,1433,4443,11068,2531,4271,797,78.29,2
11,2,12,22400,7213,1973,4251,2880,2189,3071,785,27.83,2
11,2,13,1486,8080,5920,901,3614,3269,2102,1661,23.74,2
11,2,14,2211,11378,2249,7729,2960,1893,3268,865,40.1,2
11,2,15,20793,30157,6019,7611,3894,4175,2965,509,15.12,2
11,2,16,9237,15168,2447,11244,3435,3999,2224,990,21.8,2
11,2,17,4482,15803,6947,2329,10826,4409,2393,1828,21.13,2
11,2,18,3878,12768,6632,2089,8427,8849,1199,1946,32.5,2
11,2,19,16941,8298,2938,3391,3573,7035,1562,2153,35.81,2
11,2,20,5407,11493,3149,5513,6995,6192,4045,677,19.2,2
11,2,21,25167,26494,5950,12568,6039,2873,3763,837,38.08,2
11,2,22,8052,5285,15983,4449,13390,4682,1211,1560,18.47,2
11,2,23,156998,56609,11598,4198,17944,7728,3049,1729,11.56,2
11,2,24,11274,19009,453,5193,7715,6324,2998,2303,41.56,2
11,2,25,20270,16948,1672,12420,3051,1458,1713,1448,15.43,2
11,2,26,4775,18569,3129,3513,11677,3985,1379,787,25.3,2
11,2,27,8378,20742,3930,2444,7634,3297,5839,1432,21.47,2
11,2,28,9092,22629,6524,2232,5329,3403,4398,1163,39.7,2
11,2,29,34072,16136,25424,5058,6743,5693,3905,1041,26.39,2
11,2,30,51771,55271,22307,23675,15434,7924,3983,1033,31.04,2
11,2,31,3205,6559,3840,3266,8208,3741,3903,2150,16.26,2
11,2,32,3646,24162,11893,5925,6745,3720,2659,1476,18.46,2
11,2,33,11243,3661,19827,670,16020,2813,3526,591,41.9,2
11,2,34,34261,10636,6292,6803,3227,3725,3224,1220,30.09,2
11,2,35,7299,10124,3680,4143,2390,2205,1752,891,73.99,2
11,2,36,8301,7045,5101,1917,2759,3393,2130,1047,8.65,2
11,2,37,2128,4864,4813,5423,6026,3031,2433,1745,21.08,2
11,2,38,8442,31581,1996,8639,12047,6761,3433,471,26.67,2
11,2,39,18796,6246,9684,3520,4802,2922,1794,1199,31.62,2
11,2,40,5460,17110,4277,5549,4584,4183,2316,847,40.33,2
11,2,41,2880,24283,763,1590,927,5068,2413,1303,50.11,2
11,2,42,10040,11248,1087,2794,9775,4018,3002,2110,15.45,2
11,2,43,28469,71951,7767,6182,15766,1660,1072,1709,32.02,2
11,2,44,5848,9367,9618,3956,6093,3287,4531,2569,15.79,2
11,2,45,4559,6668,6526,3613,2591,4759,2517,886,16.65,2
11,2,46,9970,7227,5671,5691,7087,3856,2218,301,30,2
11,2,47,46255,10248,10496,8494,4360,3148,4108,647,20.64,2
11,2,48,25226,22717,4309,13098,7733,1897,2762,673,45.48,2
11,2,49,50165,37552,7838,7631,18057,2852,1673,573,48.25,2
11,2,50,10687,18668,9970,4343,2143,5149,2851,1697,33.67,2
11,2,51,2120,11988,4494,2302,7661,7083,1793,1991,31.99,2
11,2,52,31383,6876,3904,3958,4837,3434,2661,1154,26.33,2
11,2,53,10648,116965,7757,9375,10375,2599,3038,1756,32.02,2
11,2,54,21178,16708,5828,3179,8299,4229,2039,1612,26.97,2
11,2,55,17615,23593,1672,2863,4918,2338,1789,993,11.28,2
11,2,56,28877,82717,6186,7910,12824,1207,1156,1113,28.99,2
11,2,57,1951,12185,5247,6600,14328,2331,4194,1535,15.3,2
11,2,58,8303,9025,2113,3927,3246,4190,1587,972,22.47,2
11,2,59,2296,26167,3409,2803,20575,5766,2396,1583,17.32,2
11,2,60,14921,15366,4675,6989,10802,1090,767,1183,32.1,2
11,2,61,8545,4328,1137,3617,2136,3625,2740,1237,20.69,2
11,2,62,18776,19615,5904,9398,7061,3447,3882,1252,24.36,2
11,2,63,35686,16029,3852,2230,3887,5525,1560,674,27.5,2
11,2,64,12737,19263,5808,6461,10586,1760,2115,1409,22.87,2
11,2,65,3569,14997,5575,2129,8936,4473,1386,2026,14.88,2
11,2,66,18783,19785,3051,9235,7962,7448,1844,2186,15.76,2
11,2,67,2966,17881,8726,12612,8730,3065,1305,2696,21.82,2
11,2,68,14193,28572,2753,3275,8885,3162,2695,1210,17.32,2
11,2,69,13586,2953,12307,2985,12125,2503,5042,778,18.83,2
11,2,70,2500,6097,1448,3362,8136,2312,1628,1057,14.28,2
11,2,71,11389,28608,1265,3246,3858,6046,3913,1616,24.27,2
11,2,72,31431,8885,3917,3130,3491,4765,1770,600,25.91,2
11,2,73,21249,19770,10720,3670,16221,2852,2278,1347,18.49,2
11,2,74,55291,96882,31405,12640,8782,1287,2924,1517,47.69,2
11,2,75,9435,13108,2230,12334,8896,5373,6487,885,22.79,2
11,2,76,12369,7148,7829,4036,3630,2822,1656,2014,22.01,2
11,2,77,7587,23796,10467,5026,7223,4651,2035,1966,16.98,2
11,2,78,10912,11912,1316,6171,5683,1798,2198,1155,32.84,2
11,2,79,22781,16272,1041,2877,7514,2894,829,1467,28.33,2
11,2,80,6604,9408,502,6140,14630,2208,2276,2275,43.3,2
11,2,81,19961,23719,1155,3716,7301,1398,1715,1817,23.9,2
11,2,82,6604,9408,502,6140,14630,2208,2276,2275,43.3,2
11,2,83,92522,29576,3014,8031,8419,3730,3821,918,34.53,2
11,2,84,11329,30317,6919,2932,5818,3993,3409,627,27.6,2
11,2,85,9101,23971,8474,3568,6796,4853,4260,957,30.25,2
11,2,86,4154,6617,10592,7567,11159,4701,6628,1396,34.64,2
11,2,87,7235,8402,2422,6526,7095,1186,1345,1011,34.84,2
11,2,88,1777,7672,5520,6089,8421,3520,4042,1589,12.16,2
11,2,89,17016,22688,6156,3632,6140,3411,2365,1651,18.49,2
11,2,90,97016,41425,4837,7152,8363,2474,3006,1447,39.52,2
11,2,91,7593,14209,2378,2238,9323,4810,3562,1009,25.4,2
11,2,92,5982,10225,12125,7907,5761,4631,1804,707,26.3,2
12,1,1,24391,8020,2348,10609,11152,8897,3286,1601,31.78,0
12,1,2,16811,8687,2262,8394,5562,4281,2521,1742,31.04,0
12,1,3,66940,7742,11353,13092,11197,2713,6222,984,33.15,0
12,1,4,6907,20499,818,9125,6089,2575,838,1314,32.68,0
12,1,5,20780,5457,2323,9156,4370,2499,4949,908,26.63,0
